beta0,nu2,x_ini,logpost,chi2,Omega_V0,z_eq,z_t,f_TUO_zstar,delta_chi2
0.0036792009601029,0.0214331974399434,0.1958565793849537,-710.0616796078228,1390.2275333106518,0.6999227421780526,3259.839603574779,0.6705044553990803,0.0005871745173896,3.128537192940712
0.0036792009601029,0.0214331974399434,0.1958565793849537,-710.0616796078228,1390.2275333106518,0.6999227421780526,3259.839603574779,0.6705044553990803,0.0005871745173896,3.128537192940712
0.0036792009601029,0.0214331974399434,0.1958565793849537,-710.0616796078228,1390.2275333106518,0.6999227421780526,3259.839603574779,0.6705044553990803,0.0005871745173896,3.128537192940712
0.0042715841049131,0.0210389664652904,0.0940750722002758,-710.0620362075114,1390.2282465100288,0.6999257599223662,3259.839603574779,0.6705116513052614,0.0001348210099094,3.129250392317772
0.004278361171688,0.0474084908397715,0.0972093010485135,-710.0620898703181,1390.2283538356423,0.6999179555380722,3259.839603574779,0.670512130898626,0.000144054219352,3.1293577179312706
0.0044202183005818,0.0392946686494603,0.0363560527891376,-710.0621673228287,1390.2285087406635,0.6999214834038077,3259.839603574779,0.6705136309305009,1.9919094350427102e-05,3.1295126229524612
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
0.0047546117284442,0.0486066639250811,0.0265102447129126,-710.0625449033522,1390.2292639017105,0.6999206112529118,3259.839603574779,0.6705216812064532,1.0580509050007403e-05,3.130267783999443
