beta0,nu2,x_ini,logpost,chi2_total,chi2_sn,chi2_bao,Omega_V0,z_eq,z_t,f_TUO_zstar,r_d_Mpc,z_drag,chain
0.02289825966038759,0.03471152959206411,0.036944359309752726,-719.1204057667635,1408.3573665457163,1390.349641956389,18.007724589327342,0.7003118688719404,3259.8690434431683,0.6718455731120265,2.0666400799328935e-05,149.33408433773388,1020.8749338611531,1
0.022396845147940426,0.03756551993148992,0.03677800302090079,-719.0981786723931,1408.3129123569756,1390.3443987444043,17.96851361257133,0.7002734869268861,3259.8690434431683,0.6717860322511796,2.048029454536465e-05,149.33430539432433,1020.8749338611531,1
0.022139970801817434,0.039536918308323926,0.03379250192860946,-719.061520044943,1408.2395951020753,1390.341774262488,17.89782083958743,0.700251211592968,3259.8690434431683,0.6717558467517117,1.7284309280368496e-05,149.33810518273364,1020.8749338611531,1
0.022139970801817434,0.039536918308323926,0.03379250192860946,-719.061520044943,1408.2395951020753,1390.341774262488,17.89782083958743,0.700251211592968,3259.8690434431683,0.6717558467517117,1.7284309280368496e-05,149.33810518273364,1020.8749338611531,1
0.049360482955360774,0.019401811692866616,0.07686387932375277,-721.8135796902892,1413.7437143927673,1390.8190470188856,22.92466737388176,0.7023182121030834,3259.8690434431674,0.6768837922775132,9.007100864488732e-05,149.25315796728393,1020.8749338611531,1
0.03850827590168014,0.019027634411474276,0.046101325495108356,-720.1692326241991,1410.4550202605876,1390.580474793911,19.874545466676686,0.7013880816252526,3259.8690434431683,0.6743697699941944,3.222027553732353e-05,149.3204053029949,1020.8749338611531,1
0.018072808534113163,0.029679305377285102,0.08078940470229044,-719.588221032843,1409.2929970778753,1390.302047379315,18.99094969856035,0.700183306418034,3259.8690434431683,0.6713262513913351,9.958831352511622e-05,149.24228001661615,1020.8749338611531,1
0.017988539953340543,0.02862980437699339,0.054800005290953954,-719.1346744826383,1408.385903977466,1390.3010507449508,18.084853232515105,0.700185880368387,3259.8690434431683,0.6713150149493118,4.5589494869628654e-05,149.3046843015991,1020.8749338611531,1
0.025893211278843364,0.019903894432678967,0.05080987556287876,-719.4107761318987,1408.9381072759868,1390.3833390846848,18.554768191301974,0.7005703756045819,3259.8690434431683,0.6722302305622895,3.916639672477498e-05,149.31222315231474,1020.8749338611531,1
0.028205509249103373,0.05152817353937355,0.07327859841869858,-719.9200773893402,1409.9567097908698,1390.418021634221,19.538688156648803,0.7003247238966922,3259.8690434431683,0.672573772821,8.180371038681013e-05,149.2626477942102,1020.8749338611531,1
